id,name,longitude,latitude,address,slowChargingPileCount,fastChargingPileCount,freq,chg_points
31390,园中花园,114.09333498377498,22.554418064149267,福田区园岭四街6号园中花园,2,0,63,2
31884,合正锦园南区,114.172920624359,22.565518495719427,罗湖区莲塘梧桐山西南麓国威路东端合正锦园南区,3,0,63,3
33149,下步庙北区,114.08323823803568,22.54028470415102,广东省深圳市福田区南园街道南园路229号,3,0,62,3
31988,新桂花村,114.0588013007186,22.517976252153566,福田区菩提路新桂花村,2,0,61,2
33248,龙光玖龙玺,114.03704949573044,22.603504156519836,广东省深圳市龙华区民治街道赤公坑路15号,4,0,61,4
33086,海湾明珠花园,113.85576223518284,22.57809035140857,宝安区悦和路2号海湾明珠花园,3,0,60,3
31961,山语清晖E区,114.0101553054741,22.568548629307145,福田区香蜜湖福龙路西侧、北环大道北侧的香蜜湖半山区山语清晖E区,2,0,60,2
33105,大世纪杰座,114.12212422692498,22.615332639082403,广东省深圳市龙岗区布龙路29号大世纪杰座,3,0,60,3
31842,卓越城市中心花园,114.18889626626088,22.65001403735085,龙岗区恒心路2号卓越城市中心花园,4,0,60,4
36565,宝安黄田鸿丰华充电站,113.84289889027843,22.62942348620182,深圳市宝安区黄田村内工业区29号鸿丰华互联网产业园,0,2,60,2
24596,爱华小区充电站,114.08438295322854,22.541556635589465,深圳市福田区华发南路68号爱华住宅小区14栋北侧,6,0,59,6
32051,富瑰园,113.87904142770654,22.585689553926,宝安区富瑰路27号(宝安新安路与西乡大道交汇处)富瑰园,3,0,59,3
33167,椰风海岸,113.9064749709916,22.53450752926028,广东省深圳市南山区南头街道桃园路305号,6,0,59,6
32202,第五园四期,114.06087277979398,22.615864930680942,龙岗区南坑路与文化街交叉口东北100米第五园四期,9,0,59,9
26615,深圳南山南玻电子大厦,113.93703499725552,22.55831577253904,深圳市南山区西丽街道科技北三路1号南玻电子大厦1楼A2,0,20,59,20
2200,中海凯丽充电点,114.21015927695731,22.706392285804156,中国广东省深圳市龙岗区大运路168,3,0,58,3
32053,海宁公寓,114.01041928598816,22.648873071001063,龙华新区龙华新区新区大道1002号海宁公寓,5,0,58,5
35418,金溪大厦,114.11501112359316,22.55616641428661,罗湖区书院街11号金溪大厦,1,0,57,1
33245,梅龙阁,114.0410400680788,22.596252364441547,广东省深圳市龙华区民治街道新区大道3号,3,0,57,3
12019,中心城,114.05468455569752,22.538514263160327,深圳市福田区福华一路3号深圳中心城,3,0,56,3
33123,水云间雅居,114.30960328150566,22.60186331090081,广东省深圳市盐田区大梅沙村盐梅路60号水云间雅居,3,0,56,3
31883,合正锦园中区,114.1738922981566,22.56612956295425,罗湖区莲塘梧桐山西南麓国威路东端合正锦园中区,3,0,56,3
3894,盐田区政府图书馆充电站,114.22576341912942,22.704864501118298,广东省深圳市盐田区深盐路2086号停车场,0,20,56,20
32077,富通好旺角一期,113.88469103067597,22.56094610671812,宝安区创业一路2108富通·好旺角一期富通好旺角一期,2,0,56,2
33226,高山花园,113.91125697474163,22.50478372505746,广东省深圳市南山区招商街道工业八路301号,6,0,56,6
33185,东和花园,114.02745088269066,22.66359480677318,广东省深圳市龙华区龙华街道和平路156号,6,0,55,6
4548,灵芝公园站,113.90468099940534,22.57292080641692,广东省深圳市宝安区灵芝公园东停车场内,0,16,55,16
12448,新安公园站,113.90557179342808,22.56625716381873,新安公园公交站台旁,0,32,55,32
12472,银盛大厦,114.09752340032772,22.55147894260143,银盛大厦红荔路1001号,4,0,55,4
18917,深圳万科香榭茗园充电站,114.01629520692263,22.54486952512423,广东省深圳市福田区农垦路15香榭茗园地下停车场,6,0,55,6
11276,深圳悠然居充电站,113.91602167216703,22.503126836641307,广东省深圳市南山区南海大道1081-5,6,0,55,6
32969,保利上城,114.2319745179364,22.70735737701812,龙岗区怡翠路与龙岗大道交叉口北150米保利上城,10,0,55,10
38967,深圳市宝安区新园工业区充电站,113.84999854046264,22.60468433767594,深圳市宝安区西乡街道固戍一路575号第一栋厂房一楼东边,3,3,55,6
13763,深圳创维大厦充电站,113.94627187398297,22.54215431186945,广东省深圳市南山区高新南一道8-南门创维大厦停车场,17,0,55,17
39391,宝安区机场大酒店充电站,113.81934348495884,22.650718878935447,深圳市机场大酒店,0,12,54,12
32085,天安高尔夫花园,114.02820713498382,22.53443124632916,福田区滨河大道9280天安高尔夫花园,2,0,54,2
18410,深圳老兵大厦充电站,113.84422053572165,22.577237528088872,广东省深圳市宝安区兴业路3012号,8,0,54,8
8251,新闻大厦充电站,114.09790195495512,22.544268078672232,广东省深圳市福田区深南中路1002,25,0,53,25
18858,深圳华润万家二期充电站,113.82335562680512,22.73121081427714,广东省深圳市宝安区沙井镇新沙路与中心路交汇深明丰大厦地上停车场,13,0,53,13
33061,金洲嘉丽园,114.06446917994477,22.63571293664295,龙岗区坂雪岗大道与石背路交叉口东100米金洲嘉丽园,3,0,53,3
12203,深圳春晖苑充电站,113.96918989144844,22.695933180424788,广东省深圳市宝安区广东省深圳市宝安区横当岭一路,4,0,52,4
32152,理想时代大厦,114.05629968523948,22.57345197240812,福田区林安街与林康路交叉口西北50米理想时代大厦,3,0,52,3
25396,前海充电站,113.90520296439364,22.551106722680103,南头街道关口二路嘉进隆汽车城B区15场地,32,0,51,32
12012,中国科技开发院,113.94371697974668,22.544304882597764,深圳市南山区高新南一道9南门,3,0,51,3
11020,深圳崇文花园充电站,113.98602975445245,22.59163469238549,广东省深圳市南山区留仙大道1998号崇文花园,51,4,51,55
31850,万科红四期,114.12377455962104,22.601501629024536,龙岗区锦龙路万科红四期,7,0,50,7
31924,崇文花园三期,113.98644825734314,22.59422076214113,南山区岭仔路崇文花园3栋崇文花园三期,1,0,50,1
32160,第五园六期,114.06588350126532,22.616396530265835,龙岗区梅观高速与布龙公路交汇处坂田街道雅园路第五园六期,5,0,50,5
38680,深圳宝安西乡西湾智园工业区,113.83632488420712,22.609688541844925,深圳市宝安区西乡街道航空路西湾智园工业区宿舍楼内侧停车场,7,2,50,9
12001,有色大厦,114.02175685089723,22.538114506041275,福田区深南大道6013号中国有色大厦负二层停车场,12,0,50,12
12039,科陆大厦充电站,113.93680057672056,22.56441881089395,科技园北区科陆大厦A座,2,13,50,15
32143,泽润华庭,114.10506082399117,22.596788684271186,龙岗区宝丽路55号泽润华庭,3,0,50,3
31985,松坪村三期东区,113.95186581365856,22.56244520047155,南山区松坪街12号松坪村三期东区,12,0,49,12
25400,航天科技充电站,113.94923154538058,22.54011264659047,科技园科技南十路航天科技创新研究院内（直流60KW 120A，交流21KW 65A）,15,0,49,15
33010,鸿翔花园,114.10056140588615,22.55683389115111,罗湖区松园路68号鸿翔花园,6,0,49,6
43780,高发科技园熊猫新能源三期,113.81774121185552,22.673024602381037,深圳市南山区北环大道高发科技园3栋,0,2,48,2
32138,聚豪国际,114.03060345941736,22.6598542308283,龙华新区建设路与东环二路交汇处聚豪国际,1,0,48,1
31343,可乐园,113.99440821304069,22.66693555676994,龙华区华达路与布龙路交叉口东北150米可乐园,5,0,47,5
4539,光明群体中心,113.90076292361356,22.777964618744075,广东省深圳市光明新区体育中心站台旁,0,23,47,23
35149,麒麟花园一期,113.9241361200425,22.548526501149095,南山区泉园路63号麒麟花园一期,3,0,47,3
35472,中海锦城,114.00998132591464,22.64006573994434,龙华区腾龙路与简上路交汇处中海锦城,6,0,47,6
35480,金田花园,113.91612004942654,22.525348982888417,南山区海德二道468号金田花园,2,0,46,2
37724,龙岗鹏达花园1期9栋充电站,114.263097373021,22.71941211533022,广东省深圳市龙岗区龙岗街道鹏达花园,20,0,45,20
8232,濠江社区公园充电站,113.89926223879448,22.562502239023125,广东省深圳市宝安区宝民一路28-1号,0,20,44,20
33136,荔景御园住宅区,114.1269295149986,22.59393537917778,广东省深圳市龙岗区布吉街道翔鸽路37号,6,0,44,6
31824,安柏丽晶,114.03899565601408,22.542878153802565,福田区深南大道6012号安柏丽晶,3,0,44,3
12455,凯达尔大厦,113.94065699923844,22.5871687582741,西丽镇同沙路168号,27,0,44,27
12028,宝通大厦,113.88622254763504,22.57294753133312,宝安区宝民一路215号,3,0,43,3
926,特斯拉充电站（丽湾酒店）,114.2761952747321,22.742541958418947,广东省深圳市龙岗区龙城街道新生社区新生路一号,2,0,43,2
31972,荔香源,113.92117762177811,22.53916526558172,南山区南头街32号荔香源,1,0,43,1
24611,深圳软件园一期②充电站（交流）,113.93468438390993,22.54747522559689,南山区粤海街道高新中三道2号西门软件园一期（1栋旁）,42,0,43,42
4545,新安公园站,113.90635054750196,22.56525321895868,广东省深圳市宝安区新安公园公交站台旁,0,32,43,32
28081,龙珠花园C区,114.12189869968395,22.605684856356763,广东省深圳市龙岗区布吉街道布吉镇南门墩吉昌巷1号,3,0,42,3
32060,嘉麟豪庭,114.06152788242429,22.54163548197653,福田区深南大道2001号嘉麟豪庭,3,0,42,3
17828,深圳中科纳能大厦充电站,113.93626966047437,22.5294949299012,广东省深圳市南山区学府路科园路中科纳能大厦,6,0,42,6
32029,融湖世纪一期,114.11400051753031,22.696059479734025,龙岗区深圳市龙岗区水门路融湖世纪一期,12,0,42,12
8343,深圳天发大厦充电站,114.02695128476012,22.533470177593344,广东省深圳市福田区泰然十路沙头街道天发大厦,20,0,41,20
12469,新闻大厦充电站,114.09716062315869,22.543779510619466,华强北街道红宝路159号新闻大厦,25,0,41,25
32028,宝能太古城南区,113.93416962412464,22.501510348550887,南山区中心路2199号宝能太古城南区,1,0,40,1
32025,徽王府,114.22920441417445,22.737085197482028,龙岗区龙岗龙平西路与爱心路交汇处（龙岗人民医院旁）徽王府,3,0,40,3
13765,深圳鸿达兴充电站,113.82061745339256,22.730865344984625,广东省深圳市宝安区新沙路274-2,12,0,39,12
32111,嘉御豪园一号楼,114.052854690891,22.637251430673796,龙岗区吉华路与大发路交叉口东200米嘉御豪园一号楼,8,0,39,8
33204,南天二花园,114.087872823278,22.55400665705956,广东省深圳市福田区园岭街道百花二路39号,3,0,39,3
32175,新亚洲广场新景苑,114.1915127607134,22.64677066306945,龙岗区横岗街道新亚洲广场新景苑,1,0,38,1
42425,青禾万众城充电站直流,114.03482545792392,22.63252010543472,深圳市万众城家私城,0,8,38,8
35452,金地梅陇镇一期,114.0260348423932,22.63493289906182,龙华区龙华镇梅龙大道与布龙公路交汇处金地梅陇镇一期,3,0,38,3
32021,宝能华府,113.9415963135846,22.58467803547735,南山区留仙大道与石鼓路交叉口西北200米宝能华府,2,0,38,2
32161,第五园八期,114.06384229828606,22.61431136262622,广东省深圳市龙岗区坂田街道雅园路9-110,6,0,38,6
31919,招商兰溪谷二期,113.90837261860588,22.49283813244849,南山区沿山路6号招商兰溪谷二期,4,0,38,4
32078,富通好旺角二期,113.88484656076636,22.561315422398906,宝安区宝安区富通好旺角二期,1,0,37,1
33225,广博星海华庭,113.93137873495913,22.497447012327413,广东省深圳市南山区蛇口街道工业七路62,2,0,37,2
12463,中国科技开发院,113.94843647869966,22.5412531281695,粤海街道思湘坊中国科技开发院中科研发园,30,0,37,30
18307,深圳汇聚创新园充电站,113.92295911868986,22.585106519566068,广东省深圳市宝安区留仙大道2号,13,0,37,13
32203,首地容御花园,113.96901788383016,22.553898219889938,南山区华侨城香山西街18号(香山西街中央教育研究所附属学校北侧)首地·容御花园首地容御花园,4,0,37,4
21188,深圳福祥停车场充电站,113.80869789456229,22.671064591311563,广东省深圳市宝安区福永综合楼停车场,13,0,37,13
33027,诗宁大厦,114.2300415695686,22.55377032093644,盐田区海涛路59号诗宁大厦,3,0,36,3
32067,十二橡树庄园一期停车场,114.05973799274967,22.62801882233328,龙岗区深圳市龙岗区布龙路南侧十二橡树庄园一期停车场,3,0,35,3
35154,育德佳园二期,113.92783508936454,22.513451060275116,南山区后海大道2248号育德佳园二期,3,0,35,3
32991,荔山工业园,113.89013554894332,22.49552154595485,南山区沿山路63号荔山工业园,4,0,35,4
24652,深圳山海阳光园充电站,114.21775022071664,22.55917097829196,深圳市盐田区园林路与盘山公路交汇处北侧山海阳光园停车场,8,0,35,8
12809,罗湖水贝珠宝充电站,114.12234628830392,22.57031728712221,广东省深圳市贝丽北路2号水贝珠宝停车场,0,1,34,1
33203,阳光带海滨城一期,113.94938914737553,22.52892914544496,广东省深圳市南山区粤海街道高新南环路18号,3,0,34,3
35414,香蜜原著,114.01366737285514,22.559140858061006,福田区北环大道香蜜原著,3,0,34,3
24637,智慧广场充电站,113.9768669616631,22.552695434495146,南山区侨香路4068号智慧广场停车场地下二层,26,0,34,26
32257,御景台,113.90726820773814,22.56280590402977,宝安区前进一路53号御景台,2,0,34,2
32008,领航里程花园东区,113.85261858221943,22.613336517886594,宝安区广深公路辅路西200米领航里程花园东区,12,0,34,12
28073,华联城市全景花园,113.9052762787174,22.575988493828927,广东省深圳市宝安区新安街道创业二路248号,90,0,34,90
32137,富通天骏花园,114.0170838081632,22.652890287535865,龙华新区龙华路176号附近富通天骏花园,3,0,34,3
17264,深圳非凡空间阁充电站,114.24656729411724,22.733072185795944,广东省深圳市龙岗区龙岗中心城龙城中路99号,14,0,33,14
35442,华泰4S店,113.99853816702854,22.663273642933845,龙华区创艺路与龙观西路交叉口北150米华泰4S店,4,0,33,4
12007,青少年活动中心,114.09257534069366,22.55408153834059,深圳市福田区红荔路1001号,4,0,33,4
12445,笔架山公园南门充电站,114.07189336325868,22.55871066261546,笋岗西路(笔架山公园南门旁)；深南大道向西行进入皇岗路向南行驶，进入笋岗西路约100米左转进入。,0,0,33,0
18681,深圳万科公园里充电站,114.15306483346784,22.608677679715147,广东省深圳市龙岗区荔园路19号,24,0,33,24
8243,民生深圳湾支行充电站,113.93458447379729,22.494212556018446,广东省深圳市南山区后海滨路绿海湾花园24商铺民生银行,0,3,33,3
32094,中铁诺德公馆一期,114.071844110461,22.62387423453637,广东省深圳市龙岗区坂田街道新河A巷3号,15,0,32,15
33050,华富北屋村,114.07760920150275,22.560608387718823,福田区梅岗路1号华富北屋村,3,0,32,3
35470,锦绣江南四期10栋,114.0271018931539,22.64126688616713,龙华区龙华新区民治锦绣江南四期(梅龙大道东)锦绣江南四期10栋,1,0,32,1
32057,美丽花园,114.01632552955898,22.65602736232968,龙华新区龙华新区龙华街道人民路与宝华路交汇处美丽花园,3,0,32,3
32031,深大书香文苑,114.27097649652777,22.591178841306387,广东省深圳市盐田区盐田街道北山道100号,2,0,32,2
31877,汇龙花园,114.05818779299616,22.576681793138995,福田区香梅路1036号汇龙花园,3,0,31,3
32012,聚龙华府,114.02982496942182,22.663176746886126,龙华新区和平路109号附近聚龙华府,4,0,31,4
33001,笋岗工艺城,114.1027176267804,22.56245230663233,罗湖区桃园路208号附近笋岗工艺城,3,0,31,3
